order_id,customer_name,email,category,price,quantity,order_date,payment_status,customer_rating
1022,Maria Garcia,jane@email.com,home & garden,321.7827634498316,1.0,2023-11-20,refunded,2.0
1314,Emma Wilson,bob@email.com,books,121.3179829415223,2.0,2023-11-20,pending,1.0
1161,Emma Wilson,maria@email.com,electronics,284.48240989630256,1.0,2024/02/20,paid,2.0
1806,Bob Johnson,maria@email.com,electronics,76.93444278907458,8.0,2024-01-01,failed,5.0
1414,John Doe,bob@email.com,electronics,475.7602157672397,9.0,2024-01-01,refunded,4.0
1492,Maria Garcia,bob@email.com,electronics,310.1609994889614,7.0,2024-01-01,paid,2.0
1344,Jane Smith,alice@invalid,clothing,372.5530191757959,2.0,2023-11-20,unknown,2.0
1770,John Doe,jane@email.com,electronics,320.02882058681445,8.0,2023-11-20,paid,2.0
1309,Michael Brown,john@email.com,books,169.3009675615325,6.0,2024-01-01,failed,1.0
1662,Alice Wong,alice@invalid,clothing,156.7038383021238,8.0,2024/02/20,failed,2.0
1131,Bob Johnson,john@email.com,books,87.86500215798324,1.0,2023-11-20,failed,2.0
1872,Michael Brown,alice@invalid,clothing,38.343780229108695,4.0,2023-11-20,pending,3.0
1373,Jane Smith,jane@email.com,clothing,427.6092984516789,2.0,2023-11-20,paid,3.0
1088,John Doe,jane@email.com,books,170.81444926856267,3.0,2024-01-01,paid,5.0
1331,John Doe,john@email.com,electronics,454.52556504585664,5.0,2024/02/20,unknown,2.0
1215,Alice Wong,alice@invalid,clothing,436.58342827254336,9.0,15-03-2024,pending,4.0
1467,Michael Brown,john@email.com,books,10.766901543821724,8.0,2024-01-15,paid,1.0
1615,Unknown Customer,john@email.com,books,436.2848882273656,8.0,15-03-2024,paid,1.0
1072,Jane Smith,john@email.com,clothing,284.72344626392373,7.0,2024/02/20,paid,2.0
1107,Unknown Customer,maria@email.com,books,187.4953664096213,6.0,2024-01-01,pending,2.0
1271,Unknown Customer,jane@email.com,books,16.17768478812193,4.0,2024-01-15,paid,5.0
1861,Bob Johnson,john@email.com,home & garden,393.7672225163267,5.0,2024-01-15,unknown,3.0
1436,Michael Brown,john@email.com,home & garden,117.34371645991033,3.0,2024-01-15,paid,3.0
1103,Jane Smith,john@email.com,electronics,198.0781464471916,6.0,2026-12-31,pending,2.0
